pressure: 1018.977, temp: 22.50257,  time: 7.119
pressure: 1019.526, temp: 22.50257,  time: 21.374
pressure: 1019.526, temp: 22.50257,  time: 35.565
pressure: 1019.526, temp: 22.50257,  time: 49.826
pressure: 1020.075, temp: 22.50257,  time: 64.091
pressure: 1019.558, temp: 22.52014,  time: 78.304
pressure: 1019.494, temp: 22.485,  time: 92.569
pressure: 1019.833, temp: 22.52014,  time: 106.848
pressure: 1019.801, temp: 22.50257,  time: 121.075
pressure: 1019.252, temp: 22.50257,  time: 135.353
pressure: 1019.494, temp: 22.485,  time: 149.718
pressure: 1019.768, temp: 22.485,  time: 164.091
pressure: 1019.978, temp: 22.44986,  time: 178.52
pressure: 1019.429, temp: 22.44986,  time: 192.957
pressure: 1019.882, temp: 22.39715,  time: 207.343
pressure: 1019.575, temp: 22.37958,  time: 221.749
pressure: 1019.543, temp: 22.36201,  time: 236.144
pressure: 1020.092, temp: 22.36201,  time: 250.588
pressure: 1019.753, temp: 22.32687,  time: 264.99
pressure: 1019.817, temp: 22.36201,  time: 279.452
pressure: 1019.817, temp: 22.36201,  time: 293.859
pressure: 1019.64, temp: 22.41472,  time: 308.279
pressure: 1019.123, temp: 22.43229,  time: 322.712
pressure: 1019.494, temp: 22.485,  time: 337.278
pressure: 1019.316, temp: 22.5377,  time: 351.679
pressure: 1019.413, temp: 22.59042,  time: 366.117
pressure: 1019.267, temp: 22.66069,  time: 380.627
pressure: 1019.428, temp: 22.74854,  time: 395.124
pressure: 1019.346, temp: 22.85396,  time: 409.618
pressure: 1019.054, temp: 22.99452,  time: 424.126
pressure: 1019.554, temp: 23.1175,  time: 438.636
pressure: 1019.325, temp: 23.2932,  time: 453.095
pressure: 1019.308, temp: 23.43375,  time: 467.605
pressure: 1018.804, temp: 23.60945,  time: 482.177
pressure: 1019.093, temp: 23.76758,  time: 496.645
pressure: 1019.414, temp: 23.94327,  time: 511.167
pressure: 1019.216, temp: 24.13654,  time: 525.709
pressure: 1019.261, temp: 24.31223,  time: 540.181
pressure: 1019.582, temp: 24.48793,  time: 554.713
pressure: 1019.352, temp: 24.66363,  time: 569.387
pressure: 1019.088, temp: 24.82175,  time: 583.906
pressure: 1019.62, temp: 24.96231,  time: 598.438
pressure: 1019.569, temp: 25.08529,  time: 612.98
pressure: 1020.005, temp: 25.17315,  time: 627.521
pressure: 1019.337, temp: 25.26099,  time: 642.179
pressure: 1019.157, temp: 25.3137,  time: 656.721
pressure: 1018.977, temp: 25.36641,  time: 671.28
pressure: 1019.317, temp: 25.40155,  time: 685.845
pressure: 1019.625, temp: 25.41912,  time: 700.42
pressure: 1019.105, temp: 25.43669,  time: 715.095
pressure: 1018.797, temp: 25.41912,  time: 729.679
pressure: 1019.561, temp: 25.38398,  time: 744.266
pressure: 1019.497, temp: 25.34884,  time: 758.881
pressure: 1019.401, temp: 25.29613,  time: 773.502
pressure: 1019.273, temp: 25.22585,  time: 788.082
pressure: 1019.421, temp: 25.15557,  time: 802.785
pressure: 1019.633, temp: 25.12043,  time: 817.421
pressure: 1019.197, temp: 25.03259,  time: 832.295
pressure: 1019.101, temp: 24.97988,  time: 847.375
pressure: 1019.46, temp: 24.87446,  time: 862.462
pressure: 1019.544, temp: 24.76904,  time: 877.581
pressure: 1019.627, temp: 24.66363,  time: 892.663
pressure: 1019.371, temp: 24.52307,  time: 907.744
pressure: 1019.082, temp: 24.36494,  time: 922.807
pressure: 1019.101, temp: 24.22438,  time: 937.879
pressure: 1019.606, temp: 24.04869,  time: 952.995
pressure: 1019.528, temp: 23.85542,  time: 968.081
pressure: 1019.418, temp: 23.64459,  time: 983.171
pressure: 1019.647, temp: 23.46889,  time: 998.256
pressure: 1019.472, temp: 23.22292,  time: 1013.333
pressure: 1019.118, temp: 23.02965,  time: 1028.436
pressure: 1018.943, temp: 22.78368,  time: 1043.627
pressure: 1019.17, temp: 22.60798,  time: 1058.775
pressure: 1019.882, temp: 22.39715,  time: 1073.868
pressure: 1019.398, temp: 22.13361,  time: 1088.979
pressure: 1019.56, temp: 21.92277,  time: 1104.064
pressure: 1019.931, temp: 21.6768,  time: 1119.239
pressure: 1019.511, temp: 21.44839,  time: 1134.313
pressure: 1019.333, temp: 21.20242,  time: 1149.443
pressure: 1019.396, temp: 20.93888,  time: 1164.552
pressure: 1019.217, temp: 20.6929,  time: 1179.698
pressure: 1019.826, temp: 20.42936,  time: 1194.919
pressure: 1019.646, temp: 20.18338,  time: 1209.963
pressure: 1019.401, temp: 19.90224,  time: 1224.99
pressure: 1019.733, temp: 19.63834,  time: 1240.044
pressure: 1018.973, temp: 19.37402,  time: 1255.056
pressure: 1019.782, temp: 19.07397,  time: 1270.112
pressure: 1020.143, temp: 18.82647,  time: 1285.236
pressure: 1020.098, temp: 18.50773,  time: 1300.289
pressure: 1020.084, temp: 18.20615,  time: 1315.363
pressure: 1020.101, temp: 17.92182,  time: 1330.425
pressure: 1019.845, temp: 17.63703,  time: 1345.469
pressure: 1019.86, temp: 17.35177,  time: 1360.571
pressure: 1019.84, temp: 17.04817,  time: 1375.605
pressure: 1020.089, temp: 16.74404,  time: 1390.65
pressure: 1019.598, temp: 16.18808,  time: 1417.642
pressure: 1019.809, temp: 15.86446,  time: 1432.665
pressure: 1019.581, temp: 15.30572,  time: 1459.671
pressure: 1019.956, temp: 14.78144,  time: 1486.657
pressure: 1020.157, temp: 14.45525,  time: 1501.685
pressure: 1020.184, temp: 13.89208,  time: 1528.737
pressure: 1020.144, temp: 13.5825,  time: 1543.867
pressure: 1020.103, temp: 13.27239,  time: 1558.93
pressure: 1020.06, temp: 12.96175,  time: 1574.147
pressure: 1020.049, temp: 12.66891,  time: 1589.177
pressure: 1019.59, temp: 12.13692,  time: 1616.23
pressure: 1019.775, temp: 11.80595,  time: 1631.359
pressure: 1019.992, temp: 11.49282,  time: 1646.385
pressure: 1019.706, temp: 11.19763,  time: 1661.519
pressure: 1020.117, temp: 10.84648,  time: 1676.541
pressure: 1020.108, temp: 10.27213,  time: 1703.593
pressure: 1019.986, temp: 9.640182,  time: 1730.637
pressure: 1020.653, temp: 9.28611,  time: 1745.737
pressure: 1020.215, temp: 8.912688,  time: 1760.838
pressure: 1020.344, temp: 8.55726,  time: 1775.989
pressure: 1020.363, temp: 7.863212,  time: 1803.088
pressure: 1019.881, temp: 7.468177,  time: 1818.267
pressure: 1020.496, temp: 7.091204,  time: 1833.395
pressure: 1020.045, temp: 6.713498,  time: 1848.54
pressure: 1020.139, temp: 5.785023,  time: 1887.628
pressure: 1020.356, temp: 5.480895,  time: 1902.727
pressure: 1019.937, temp: 4.565699,  time: 1953.725
pressure: 1020.292, temp: 4.336241,  time: 1968.892
pressure: 1020.346, temp: 4.087363,  time: 1983.961
pressure: 1020.156, temp: 3.434991,  time: 2023.029
pressure: 1019.875, temp: 3.011739,  time: 2062.216
pressure: 1020.255, temp: 2.934689,  time: 2077.393
pressure: 1019.954, temp: 2.915422,  time: 2092.569
pressure: 1020.126, temp: 3.281183,  time: 2143.66
pressure: 1020.273, temp: 3.358102,  time: 2158.9
pressure: 1020.156, temp: 3.434991,  time: 2174.02
pressure: 1020.23, temp: 3.473424,  time: 2189.228
pressure: 1019.973, temp: 3.338875,  time: 2204.374
pressure: 1019.917, temp: 2.896153,  time: 2231.525
pressure: 1020.492, temp: 2.645491,  time: 2246.768
pressure: 1020.838, temp: 2.413836,  time: 2261.914
pressure: 1020.435, temp: 2.065858,  time: 2289.128
pressure: 1020.627, temp: 1.891647,  time: 2304.346
pressure: 1020.63, temp: 1.756046,  time: 2319.607
pressure: 1020.632, temp: 1.620356,  time: 2334.764
pressure: 1020.709, temp: 1.52338,  time: 2349.933
pressure: 1021.389, temp: 1.193318,  time: 2412.998
pressure: 1020.789, temp: 1.154453,  time: 2428.106
pressure: 1021.953, temp: 1.0767,  time: 2443.292
pressure: 1021.84, temp: 1.018366,  time: 2458.451
pressure: 1022.253, temp: 0.9600151,  time: 2473.651
pressure: 1022.103, temp: 0.8821887,  time: 2488.787
pressure: 1022.666, temp: 0.7653942,  time: 2515.942
pressure: 1022.553, temp: 0.5705902,  time: 2555.197
pressure: 1023.414, temp: 0.4731196,  time: 2570.376
pressure: 1023.001, temp: 0.3951101,  time: 2585.64
pressure: 1023.937, temp: 0.3365837,  time: 2600.825
pressure: 1024.086, temp: 0.2780409,  time: 2616.033
pressure: 1024.61, temp: 0.2780409,  time: 2631.212
pressure: 1025.059, temp: 0.2390032,  time: 2646.429
pressure: 1026.032, temp: 0.1999582,  time: 2673.549
pressure: 1026.667, temp: 0.1218462,  time: 2712.761
pressure: 1027.378, temp: 0.08277916,  time: 2727.935
pressure: 1027.264, temp: 0.02416489,  time: 2743.137
pressure: 1027.975, temp: -0.01492043,  time: 2758.365
pressure: 1028.723, temp: -0.03446579,  time: 2773.585
pressure: 1029.433, temp: -0.07356209,  time: 2788.782
pressure: 1030.852, temp: -0.1517767,  time: 2828.017
pressure: 1031.524, temp: -0.2104568,  time: 2867.282
pressure: 1031.748, temp: -0.2300205,  time: 2882.49
pressure: 1033.019, temp: -0.2495861,  time: 2897.707
pressure: 1033.466, temp: -0.2887227,  time: 2912.858
pressure: 1033.951, temp: -0.3082937,  time: 2928.151
pressure: 1035.446, temp: -0.3474412,  time: 2955.3
pressure: 1037.387, temp: -0.4257584,  time: 2994.522
pressure: 1038.095, temp: -0.4649279,  time: 3009.694
pressure: 1038.842, temp: -0.4845155,  time: 3024.891
pressure: 1028.896, temp: -0.4845155,  time: 3040.083
pressure: 1028.296, temp: -0.523696,  time: 3067.407
pressure: 1029.828, temp: -0.5432889,  time: 3082.659
pressure: 1031.775, temp: -0.4845155,  time: 3109.898
pressure: 1032.675, temp: -0.4257584,  time: 3125.102
pressure: 1034.022, temp: -0.4061764,  time: 3140.371
pressure: 1036.417, temp: -0.3865962,  time: 3167.595
pressure: 1037.764, temp: -0.3670178,  time: 3182.859
pressure: 1039.597, temp: -0.3670178,  time: 3198.018
pressure: 1044.348, temp: -0.3474412,  time: 3237.429
pressure: 1045.919, temp: -0.3474412,  time: 3252.622
pressure: 1037.055, temp: -0.3278666,  time: 3267.931
pressure: 1026.282, temp: -0.3474412,  time: 3295.218
pressure: 1028.153, temp: -0.3278666,  time: 3310.451
pressure: 1029.686, temp: -0.3474412,  time: 3325.781
pressure: 1032.042, temp: -0.3474412,  time: 3340.977
pressure: 1032.004, temp: -0.3670178,  time: 3356.287
pressure: 1033.575, temp: -0.3670178,  time: 3371.471
pressure: 1036.231, temp: -0.3474412,  time: 3398.866
pressure: 1041.691, temp: -0.3670178,  time: 3450.259
pressure: 1036.193, temp: -0.3670178,  time: 3489.584
pressure: 1039.82, temp: -0.3865962,  time: 3504.768
pressure: 1039.597, temp: -0.3670178,  time: 3520.023
pressure: 1042.962, temp: -0.3865962,  time: 3535.2
pressure: 1045.88, temp: -0.3670178,  time: 3550.484
pressure: 1048.198, temp: -0.3865962,  time: 3565.74
pressure: 1050.554, temp: -0.3865962,  time: 3581.071
pressure: 1048.46, temp: -0.3865962,  time: 3656.646
pressure: 1050.816, temp: -0.3865962,  time: 3671.89
pressure: 1050.554, temp: -0.3865962,  time: 3687.101
pressure: 1055.228, temp: -0.4061764,  time: 3726.402
pressure: 1059.678, temp: -0.4061764,  time: 3741.744
pressure: 1064.391, temp: -0.4061764,  time: 3781.102
pressure: 1066.184, temp: -0.4257584,  time: 3808.461
pressure: 1068.056, temp: -0.4061764,  time: 3823.886
pressure: 1057.545, temp: -0.4257584,  time: 3839.102
pressure: 1060.503, temp: -0.3865962,  time: 3854.432
pressure: 1060.162, temp: -0.4257584,  time: 3918.067
pressure: 1063.867, temp: -0.4061764,  time: 3933.328
pressure: 1066.485, temp: -0.4061764,  time: 3948.6
pressure: 1068.841, temp: -0.4061764,  time: 3963.863
pressure: 1070.674, temp: -0.4061764,  time: 3979.164
pressure: 1075.164, temp: -0.3865962,  time: 4006.548
pressure: 1074.299, temp: -0.4257584,  time: 4021.909
pressure: 1060.463, temp: -0.4061764,  time: 4049.304
pressure: 1065.922, temp: -0.4257584,  time: 4064.55
pressure: 1073.03, temp: -0.4061764,  time: 4079.999
pressure: 1075.568, temp: -0.4453423,  time: 4095.258
pressure: 1079.273, temp: -0.4257584,  time: 4110.609
pressure: 1081.105, temp: -0.4257584,  time: 4125.881
pressure: 1083.461, temp: -0.4257584,  time: 4141.246
pressure: 1082.414, temp: -0.4257584,  time: 4168.746
pressure: 1085.515, temp: -0.4453423,  time: 4183.836
pressure: 1088.174, temp: -0.4257584,  time: 4210.949
pressure: 1090.448, temp: -0.4649279,  time: 4226.135
pressure: 1089.442, temp: -0.4453423,  time: 4241.289
pressure: 1092.321, temp: -0.4453423,  time: 4256.501
pressure: 1094.637, temp: -0.4649279,  time: 4271.61
pressure: 1098.866, temp: -0.4453423,  time: 4298.777
pressure: 1073.473, temp: -0.4453423,  time: 4314.011
pressure: 1072.427, temp: -0.4453423,  time: 4329.256
pressure: 1080.582, temp: -0.4257584,  time: 4344.436
pressure: 1089.965, temp: -0.4453423,  time: 4359.601
pressure: 1096.772, temp: -0.4453423,  time: 4374.772
pressure: 1106.719, temp: -0.4453423,  time: 4401.972
pressure: 1111.913, temp: -0.4649279,  time: 4417.181
pressure: 1076.615, temp: -0.4453423,  time: 4432.361
pressure: 1098.563, temp: -0.4649279,  time: 4459.499
pressure: 1108.29, temp: -0.4453423,  time: 4474.656
pressure: 1077.36, temp: -0.4649279,  time: 4489.894
pressure: 1090.448, temp: -0.4649279,  time: 4505.075
pressure: 1084.468, temp: -0.4453423,  time: 4520.191
pressure: 1090.448, temp: -0.4649279,  time: 4535.315
pressure: 1103.013, temp: -0.4649279,  time: 4550.431
pressure: 1093.851, temp: -0.4649279,  time: 4577.667
pressure: 1100.919, temp: -0.4649279,  time: 4592.841
pressure: 1106.939, temp: -0.4649279,  time: 4607.919
pressure: 1086.522, temp: -0.4649279,  time: 4623.062
pressure: 1098.301, temp: -0.4649279,  time: 4662.188
pressure: 1099.61, temp: -0.4649279,  time: 4689.294
pressure: 1104.322, temp: -0.4649279,  time: 4704.363
pressure: 1109.254, temp: -0.4845155,  time: 4719.527
pressure: 1095.643, temp: -0.4845155,  time: 4734.616
pressure: 1107.725, temp: -0.4649279,  time: 4749.853
pressure: 1115.054, temp: -0.4649279,  time: 4764.946
pressure: 1125.703, temp: -0.5041048,  time: 4792.102
pressure: 1090.408, temp: -0.4845155,  time: 4831.367
pressure: 1091.716, temp: -0.4845155,  time: 4858.544
pressure: 1096.952, temp: -0.4845155,  time: 4873.722
pressure: 1101.14, temp: -0.4845155,  time: 4888.882
pressure: 1104.542, temp: -0.4845155,  time: 4904.076
pressure: 1109.475, temp: -0.5041048,  time: 4943.308
pressure: 1112.312, temp: -0.523696,  time: 4958.416
pressure: 1116.321, temp: -0.4845155,  time: 4973.612
pressure: 1121.818, temp: -0.4845155,  time: 5000.861
pressure: 1125.703, temp: -0.5041048,  time: 5016.008
pressure: 1121.211, temp: -0.523696,  time: 5031.239
pressure: 1127.011, temp: -0.5041048,  time: 5046.371
pressure: 1132.77, temp: -0.5041048,  time: 5061.659
pressure: 1135.125, temp: -0.5041048,  time: 5076.864
pressure: 1136.392, temp: -0.523696,  time: 5092.096
pressure: 1105.025, temp: -0.5041048,  time: 5107.24
pressure: 1107.642, temp: -0.5041048,  time: 5122.491
pressure: 1113.401, temp: -0.5041048,  time: 5149.732
pressure: 1113.924, temp: -0.5041048,  time: 5164.922
pressure: 1108.125, temp: -0.523696,  time: 5180.159
pressure: 1109.957, temp: -0.523696,  time: 5243.52
pressure: 1113.098, temp: -0.523696,  time: 5258.815
pressure: 1116.458, temp: -0.5432889,  time: 5274.019
pressure: 1127.713, temp: -0.5432889,  time: 5313.393
pressure: 1133.209, temp: -0.5432889,  time: 5328.573
pressure: 1135.041, temp: -0.5432889,  time: 5343.866
pressure: 1137.396, temp: -0.5432889,  time: 5359.056
pressure: 1137.92, temp: -0.5432889,  time: 5374.301
pressure: 1139.971, temp: -0.5628839,  time: 5401.608
pressure: 1138.443, temp: -0.5432889,  time: 5440.958
pressure: 1133.994, temp: -0.5432889,  time: 5456.237
pressure: 1120.164, temp: -0.523696,  time: 5471.427
pressure: 1134.779, temp: -0.5432889,  time: 5498.743
pressure: 1138.705, temp: -0.5432889,  time: 5514.045
pressure: 1148.65, temp: -0.5432889,  time: 5553.502
pressure: 1152.576, temp: -0.5432889,  time: 5568.813
pressure: 1156.459, temp: -0.5628839,  time: 5584.039
pressure: 1159.599, temp: -0.5628839,  time: 5599.414
pressure: 1159.599, temp: -0.5628839,  time: 5614.632
pressure: 1160.646, temp: -0.5628839,  time: 5629.853
pressure: 1164.834, temp: -0.5628839,  time: 5645.067
pressure: 1180.971, temp: -0.602079,  time: 5660.261
pressure: 1204.831, temp: -0.5824805,  time: 5687.561
pressure: 1219.702, temp: -0.602079,  time: 5702.779
pressure: 1224.151, temp: -0.602079,  time: 5718.003
