pressure: 1033.741, temp: 22.57888,  time: 14.231
pressure: 1033.741, temp: 22.57888,  time: 28.431
pressure: 1033.472, temp: 22.57888,  time: 42.677
pressure: 1033.71, temp: 22.5619,  time: 56.881
pressure: 1033.441, temp: 22.5619,  time: 71.106
pressure: 1033.71, temp: 22.5619,  time: 85.378
pressure: 1033.679, temp: 22.54493,  time: 99.647
pressure: 1033.11, temp: 22.52796,  time: 113.881
pressure: 1033.316, temp: 22.49401,  time: 128.171
pressure: 1033.823, temp: 22.47704,  time: 142.455
pressure: 1033.461, temp: 22.42612,  time: 156.896
pressure: 1033.305, temp: 22.34125,  time: 171.276
pressure: 1033.718, temp: 22.27336,  time: 185.709
pressure: 1033.593, temp: 22.20546,  time: 200.134
pressure: 1033.612, temp: 22.06968,  time: 214.525
pressure: 1033.424, temp: 21.96784,  time: 228.914
pressure: 1033.475, temp: 21.84903,  time: 243.308
pressure: 1033.793, temp: 21.73021,  time: 257.707
pressure: 1033.306, temp: 21.6114,  time: 272.205
pressure: 1033.592, temp: 21.47561,  time: 286.605
pressure: 1033.579, temp: 21.32285,  time: 301.016
pressure: 1033.803, temp: 21.15312,  time: 315.422
pressure: 1032.985, temp: 21.00036,  time: 329.901
pressure: 1033.508, temp: 20.8476,  time: 344.353
pressure: 1033.762, temp: 20.69484,  time: 358.826
pressure: 1033.717, temp: 20.52511,  time: 373.274
pressure: 1033.939, temp: 20.35538,  time: 387.766
pressure: 1033.924, temp: 20.20262,  time: 402.284
pressure: 1033.548, temp: 19.99894,  time: 416.734
pressure: 1033.706, temp: 19.79513,  time: 431.305
pressure: 1033.659, temp: 19.62508,  time: 445.828
pressure: 1033.816, temp: 19.42079,  time: 460.29
pressure: 1033.437, temp: 19.21623,  time: 474.807
pressure: 1033.325, temp: 19.0114,  time: 489.355
pressure: 1033.448, temp: 18.78922,  time: 503.84
pressure: 1033.601, temp: 18.58384,  time: 518.344
pressure: 1033.753, temp: 18.37821,  time: 532.864
pressure: 1034.139, temp: 18.15514,  time: 547.321
pressure: 1033.693, temp: 17.91456,  time: 561.881
pressure: 1033.512, temp: 17.67363,  time: 576.429
pressure: 1033.66, temp: 17.46683,  time: 590.982
pressure: 1033.776, temp: 17.24249,  time: 605.483
pressure: 1033.858, temp: 17.00056,  time: 619.985
pressure: 1033.673, temp: 16.75827,  time: 634.545
pressure: 1034.018, temp: 16.51562,  time: 649.064
pressure: 1033.534, temp: 16.25523,  time: 663.627
pressure: 1033.612, temp: 16.01184,  time: 678.145
pressure: 1033.753, temp: 15.80293,  time: 692.662
pressure: 1033.796, temp: 15.54142,  time: 707.238
pressure: 1034.102, temp: 15.2795,  time: 721.759
pressure: 1033.91, temp: 15.03467,  time: 736.352
pressure: 1034.214, temp: 14.77195,  time: 750.899
pressure: 1033.69, temp: 14.49127,  time: 765.541
pressure: 1033.495, temp: 14.24528,  time: 780.085
pressure: 1034.091, temp: 13.99894,  time: 794.662
pressure: 1033.333, temp: 13.7346,  time: 809.285
pressure: 1033.86, temp: 13.45219,  time: 823.966
